PRODUCT_ID,PRODUCT_CATEGORY_ID,SUPPLIER_ID,PRODUCT_NAME,PRODUCT_DESCRIPTION,PRODUCT_PRICE,PRODUCT_QTY_AVAILABLE
3000465,32,2000280,Stack & Store Food Containers (Glass),"Powerful blender that pulverizes ingredients for smoothies, soups, and more. Perfect for creating healthy and delicious meals.",94,37
3000835,35,2000763,Fizz & Sparkle Soda Maker,"Space-saving and nesting bakeware set for all your baking needs. Includes cake pans, loaf pans, and baking sheets for delicious creations.",47,88
3000063,15,2000625,Cargo Convertible Pants (Shorts),Waterproof and breathable rain jacket for all-weather adventures. Packs down small for easy carrying and keeps you dry in any storm.,40,58
3000306,20,2000165,Vue 360° Security Camera,"All-in-one smartwatch with fitness tracking, notifications, GPS, and contactless payment. Stay connected and on track.",5,64
3000170,32,2000659,Slice & Serve Knife Set,Leak-proof and stackable food containers for on-the-go meals or meal prep. Keeps food fresh and organized.,12,56
3000579,22,2000002,Beam Mini Projector,Keep an eye on your home with this 360° security camera. Live stream footage and receive alerts for peace of mind.,38,8
3000042,29,2000594,Snap Wireless Charger (Car),"Breathe easy with this air purifier that removes dust, allergens, and odors from your home. Enjoy cleaner air and improved well-being.",66,49
3000314,21,2000835,Snap+ Wireless Charger Pad (Dual),Monitor the inside of your home with this discreet 360° security camera. Live stream footage and receive alerts for peace of mind.,62,97
3000721,21,2000046,Snap Instant Camera,"Stylish and sleek fitness tracker that monitors steps, heart rate, and sleep. Stay motivated on your fitness journey.",70,93
3000567,13,2000002,Traverse Windbreaker,Comfy and stylish tee with a shimmering constellation design.  Shine bright wherever you go.,91,71
3000778,22,2000154,Beam Mini Projector,"Advanced smartwatch with built-in GPS, health monitoring, contactless payment, and advanced fitness tracking. Stay connected, on track, and informed with a sleek and sophisticated design.",83,37
3000466,11,2000856,Traverse Rain Jacket,Cozy and warm robe with a luxurious feel. Perfect for chilly mornings or evenings.,93,13
3000131,12,2000161,Zen Kimono Robe,Comfy and stylish tee with a shimmering constellation design.  Shine bright wherever you go.,35,53
3000155,24,2000871,Amplify Max Noise-Canceling Headphones,"Breathe easy with this air purifier that removes dust, allergens, and odors from your home. Enjoy cleaner air and improved well-being.",31,91
3000661,32,2000790,Smart Grill with App Control,Leak-proof and insulated lunch box set with multiple compartments. Keeps food fresh and organized for work or school lunches.,5,94
3000146,13,2000594,Traverse Windbreaker (Packable),Luxuriously soft and lightweight kimono robe for ultimate relaxation. Perfect for lounging at home or pampering yourself at the spa.,8,59
3000818,28,2000544,Pulse Max Smartwatch,"Turn any wall into a giant screen with this portable projector. Perfect for movie nights, presentations, or gaming.",61,40
3000605,13,2000589,Cozy Socks (3-pack),Breathable and moisture-wicking tank top for your toughest workouts. Rise from any challenge in style.,95,100
3000635,29,2000625,Groove Portable Speaker,Charge your phone in style with this convenient wireless charging stand. Simply place your phone down to power up with a sleek and modern design.,62,57
3000040,21,2000891,Pulse Fitness Tracker,Experience unparalleled noise cancellation and immersive sound with these top-of-the-line earbuds. Crystal clear audio and exceptional battery life for long listening sessions.,51,45
3000842,22,2000968,Click+ Instant Camera (Mini),Charge your phone wirelessly with this sleek and convenient charging pad.  Simply place your phone down and power up.,52,91
3000120,27,2000341,Beam Projector,Capture life's moments in an instant with this point-and-shoot digital camera. Easy to use and perfect for capturing memories on the go.,76,32
3000176,31,2000153,Sous Vide Precision Cooker,"Achieve restaurant-quality results at home with this sous vide precision cooker. Perfect for cooking meat, fish, and vegetables to a perfect temperature.",48,90
3000369,14,2000341,Wanderlust Backpack,Waterproof and breathable rain jacket for all-weather adventures. Packs down small for easy carrying and keeps you dry in any storm.,25,41
3000585,34,2000280,Bloom Sky Vertical Garden Kit,Keep your knives razor-sharp with this easy-to-use electric knife sharpener. Ensures effortless chopping and slicing for every meal.,90,77
3000827,20,2000341,Snap+ Wireless Charger Stand,Monitor the inside of your home with this discreet 360° security camera. Live stream footage and receive alerts for peace of mind.,77,33
3000996,36,2000856,Spiralizer Vegetable Cutter,"Add julienne functionality to your existing spiralizer. Create julienne vegetables for stir-fries, salads, and more.",68,34
3000681,15,2000137,Daydream Sleep Shorts,Performance t-shirt with sweat-wicking technology and built-in media pocket for easy access to your phone.  Stay cool and connected during your workout.,67,43
3000179,33,2000594,Smart Scale with App,Leak-proof and insulated lunch box set with multiple compartments. Keeps food fresh and organized for work or school lunches.,58,50
3000011,15,2000633,Night Owl Robe,Versatile shorts that convert to pants with a zip-on leg. Perfect for travel with multiple outfit options in one.,34,53
3000118,20,2000120,Pulse Fitness Tracker,"Advanced smartwatch with built-in GPS, health monitoring, contactless payment, and advanced fitness tracking. Stay connected, on track, and informed with a sleek and sophisticated design.",40,28
3000388,39,2000063,Bloom Wall Herb Garden Kit,"Effortlessly chop, slice, and puree ingredients with this powerful food processor. Saves time and makes cooking a breeze.",57,16
3000129,24,2000891,Beam Projector,"High-definition projector for an incredible home theater experience. Enjoy movies, games, and presentations in stunning clarity.",88,80
3000006,31,2000891,Precision Immersion Blender,"Add julienne functionality to your existing spiralizer. Create julienne vegetables for stir-fries, salads, and more.",66,90
3000886,21,2000079,Snap Instant Camera,"Ultra-high definition projector for a truly cinematic experience. Enjoy stunning visuals for movies, games, or presentations.",11,63
3000269,27,2000398,Beam Mini Projector,"Stylish and sleek fitness tracker that monitors steps, heart rate, and sleep. Stay motivated on your fitness journey.",74,94
3000640,38,2000704,Stack & Store Bakeware Set,"Powerful and versatile hand blender for effortless blending, pureeing, and whipping. Perfect for soups, smoothies, dips, and more.",65,58
3000599,36,2000897,Morning Brew Coffee Maker,"Powerful food processor with a larger capacity and additional attachments for grating, shredding, and emulsifying. Effortlessly prepare ingredients for any recipe.",63,26
3000784,23,2000150,Beam Pro Projector,Compact and portable instant camera for capturing memories on the go. Easy to use and perfect for capturing life's spontaneous moments.,6,40
3000527,37,2000057,Bloom Herb Garden Kit,"Powerful food processor with a larger capacity and additional attachments for grating, shredding, and emulsifying. Effortlessly prepare ingredients for any recipe.",52,64
3000294,26,2000833,Beam Pro Projector,Explore the world from above with this easy-to-fly drone. Capture stunning aerial photos and videos.,98,19
3000121,29,2000833,Pulse+ Smartwatch,"Capture life's moments in an instant with this portable, retro-inspired camera. Prints on-the-go for instant memories.",32,35
3000726,20,2000589,Vue 360° Outdoor Security Camera,"Compact and portable projector for on-the-go entertainment. Perfect for presentations, movie nights, or gaming anywhere.",56,40
3000931,24,2000891,Amplify Max Noise-Canceling Headphones,Explore the world from above with this easy-to-fly drone. Capture stunning aerial photos and videos.,57,21
3000580,28,2000072,AirVue Air Purifier,"All-in-one smartwatch with fitness tracking, notifications, GPS, and contactless payment. Stay connected and on track.",61,10
3000900,31,2000891,Sous Vide Precision Cooker Pro,"Preserve the freshness and flavor of your food with this powerful vacuum sealer. Perfect for sous vide cooking, meal prep, and long-term food storage.",46,21
3000807,23,2000856,Groove Max+ Portable Speaker (Waterproof),Compact and portable instant camera for capturing memories on the go. Easy to use and perfect for capturing life's spontaneous moments.,61,19
3000526,29,2000625,Amplify Max+ Noise-Canceling Earbuds,"Compact and portable projector for on-the-go entertainment. Perfect for presentations, movie nights, or gaming anywhere.",25,98
3000994,26,2000046,Snap Wireless Charger (Car),Charge two devices wirelessly at once with this convenient charging pad. Perfect for keeping your phone and other Qi-enabled devices powered up.,47,65
3000097,20,2000455,Groove Max+ Portable Speaker (Waterproof),Charge your phone in style with this convenient wireless charging stand. Simply place your phone down to power up with a sleek and modern design.,90,96
3000802,25,2000150,Groove Portable Speaker,Charge two devices wirelessly at once with this convenient charging pad. Perfect for keeping your phone and other Qi-enabled devices powered up.,91,35
3000359,39,2000520,Precision Blender,"Powerful blender that pulverizes ingredients for smoothies, soups, and more. Perfect for creating healthy and delicious meals.",49,63
3000333,29,2000063,Snap+ Wireless Charger Pad (Dual),"Advanced smartwatch with built-in GPS, health monitoring, contactless payment, and advanced fitness tracking. Stay connected, on track, and informed with a sleek and sophisticated design.",27,63
3000530,20,2000248,Vue 360° Security Camera (Indoor),Charge your phone wirelessly with this sleek and convenient charging pad.  Simply place your phone down and power up.,51,35
3000222,29,2000326,Vue 360° Outdoor Security Camera,Charge two devices wirelessly at once with this convenient charging pad. Perfect for keeping your phone and other Qi-enabled devices powered up.,24,76
3000321,36,2000520,Stack & Store Food Containers,"Advanced spiralizer with interchangeable blades for endless possibilities. Create veggie noodles, ribbons, and more.",21,73
3000855,14,2000716,Daydream Sleep Shorts,Flowy maxi dress with a dreamy floral print. Effortlessly chic for any occasion.,9,56
3000702,37,2000287,Chop & Dice Food Processor,"Powerful and versatile immersion blender for effortless blending, pureeing, and emulsifying directly in your pot or bowl. Perfect for soups, sauces, and baby food.",96,65
3000215,21,2000520,Groove Portable Speaker,"Ultra-high definition projector for a truly cinematic experience. Enjoy stunning visuals for movies, games, or presentations.",16,29
3000433,39,2000153,Sous Vide Precision Cooker Pro,Grow fresh herbs vertically with this innovative wall-mounted herb garden kit. Maximize space and enjoy fresh flavors all year round.,3,51
3000859,23,2000002,Drone Xplorer Pro,"Capture breathtaking aerial footage and explore further with this advanced drone. Featuring longer range, obstacle avoidance, and professional-grade camera capabilities.",98,19
3000225,30,2000320,Fizz & Sparkle Soda Maker,"Grow a lush indoor vertical garden with this innovative kit. Maximize space and enjoy fresh herbs, vegetables, or flowers year-round.",83,84
3000461,24,2000154,Beam Pro+ Projector,Compact and portable instant camera for capturing memories on the go. Easy to use and perfect for capturing life's spontaneous moments.,33,59
3000844,20,2000063,Vue 360° Security Camera (Indoor),Charge two devices wirelessly at once with this convenient charging pad. Perfect for keeping your phone and other Qi-enabled devices powered up.,66,93
3000474,33,2000952,Precision Hand Blender,"Grow fresh herbs all year round with this easy-to-use kit. Includes seeds, soil, and a stylish planter.",31,6
3000720,36,2000120,Slice & Serve Knife Set,Advanced sous vide cooker with Wi-Fi connectivity and app control. Monitor cooking progress remotely and achieve perfectly cooked food every time.,22,82
3000115,28,2000120,Beam Projector,"Next-level virtual reality experience with enhanced graphics, haptic feedback, and realistic movement tracking. Explore virtual worlds with unparalleled immersion.",31,21
3000629,27,2000063,Snap+ Wireless Charger Stand,Experience complete immersion with these powerful noise-canceling headphones. Premium sound quality and long battery life for uninterrupted audio bliss.,45,87
3000204,27,2000205,Snap+ Wireless Charger Pad (Dual),"Turn any wall into a giant screen with this portable projector. Perfect for movie nights, presentations, or gaming.",72,76
3000010,28,2000248,Click+ Instant Camera (Mini),Charge your phone wirelessly with this sleek and convenient charging pad.  Simply place your phone down and power up.,26,9
3000420,32,2000192,Chop & Dice Food Processor,Craft your own sparkling water at home with this fun and easy-to-use soda maker. Add a splash of flavor for a refreshing beverage.,41,8
3000928,21,2000835,Pulse Fitness Tracker,Mount your phone securely and charge it wirelessly with this convenient car charger. Enjoy hands-free navigation and music streaming on the go.,95,17
3000693,12,2000072,Traverse Windbreaker (Packable),Cozy and warm robe with a luxurious feel. Perfect for chilly mornings or evenings.,82,10
3000074,21,2000046,Groove Max Portable Speaker,Blast your tunes anywhere with this waterproof and portable Bluetooth speaker. Big sound in a small package.,19,29
3000499,27,2000790,Snap+ Wireless Charger Pad (Dual),"Blast your tunes louder and clearer with this powerful portable Bluetooth speaker. Perfect for parties, outdoor adventures, or anywhere you need big sound.",89,56
3000504,21,2000763,Vue 360° Security Camera (Indoor),"Ultra-high definition projector for a truly cinematic experience. Enjoy stunning visuals for movies, games, or presentations.",97,88
3000132,11,2000248,Cargo Convertible Pants (Shorts),Flowy maxi dress with a dreamy floral print. Effortlessly chic for any occasion.,4,72
3000626,30,2000165,Bloom Sky Vertical Garden Kit,"Space-saving and nesting bakeware set for all your baking needs. Includes cake pans, loaf pans, and baking sheets for delicious creations.",30,23
3000825,35,2000790,Stack & Store Bakeware Set,Grow fresh herbs vertically with this innovative wall-mounted herb garden kit. Maximize space and enjoy fresh flavors all year round.,99,41
3000250,35,2000379,Spiralizer Vegetable Cutter,Start your day right with this programmable coffee maker. Brews delicious coffee with ease and keeps it hot for hours.,53,81
3000277,15,2000633,Wanderlust Backpack,Comfy and stylish leggings with a whimsical floral print. Perfect for everyday wear or lounging at home.,21,37
3000697,21,2000072,Drone Xplorer Pro,"Advanced smartwatch with built-in GPS, health monitoring, contactless payment, and advanced fitness tracking. Stay connected, on track, and informed with a sleek and sophisticated design.",21,96
3000572,32,2000398,Morning Brew Coffee Maker,"Powerful and versatile immersion blender for effortless blending, pureeing, and emulsifying directly in your pot or bowl. Perfect for soups, sauces, and baby food.",84,95
3000160,32,2000137,Sous Vide Vacuum Sealer,"Achieve restaurant-quality results at home with this sous vide precision cooker. Perfect for cooking meat, fish, and vegetables to a perfect temperature.",64,10
3000612,30,2000161,Stack & Store Lunch Box Set,"Track your weight, body fat, and muscle mass with this smart scale and its accompanying app. Stay motivated and reach your health goals.",42,20
3000853,34,2000398,Fizz & Sparkle Soda Maker,"Create healthy and fun veggie noodles with this easy-to-use spiralizer. Perfect for zucchini noodles, sweet potato fries, and more.",53,14
3000167,12,2000086,Traverse Rain Jacket,Flowy maxi dress with a dreamy floral print. Effortlessly chic for any occasion.,30,67
3000230,24,2000845,Snap Wireless Charger (Car),Monitor the inside of your home with this discreet 360° security camera. Live stream footage and receive alerts for peace of mind.,21,67
3000600,12,2000137,Night Owl Pajamas,Water-resistant cargo pants with built-in phone pocket and hidden tech compartments. Stay stylish and organized.,90,16
3000493,15,2000224,Traverse Windbreaker (Packable),Spacious and comfortable backpack for all your travel adventures. Built-in compartments keep everything organized.,59,64
3000432,27,2000952,Drone Xplorer Pro,Capture life's moments in an instant with this point-and-shoot digital camera. Easy to use and perfect for capturing memories on the go.,6,16
3000730,33,2000398,Chop & Dice Pro Food Processor,Craft your own sparkling water at home with this fun and easy-to-use soda maker. Add a splash of flavor for a refreshing beverage.,5,44
3000932,21,2000320,Snap Wireless Charger,"Capture life's moments in an instant with this portable, retro-inspired camera. Prints on-the-go for instant memories.",6,42
3000674,32,2000079,Slice & Serve Knife Set,Stylish and leak-proof glass food containers for storing food or meal prep. Safe for reheating in the,27,73
3000270,36,2000046,Sous Vide Vacuum Sealer,"Boil water to the perfect temperature with this smart kettle.  Control temperature from your phone for precise brewing of tea, coffee, or baby formula.",5,65
3000516,20,2000224,Amplify Max Noise-Canceling Headphones,"Advanced smartwatch with built-in GPS, health monitoring, contactless payment, and advanced fitness tracking. Stay connected, on track, and informed with a sleek and sophisticated design.",26,40
3000072,38,2000845,Bloom Wall Herb Garden Kit,"Powerful food processor with multiple attachments for chopping, slicing, shredding, and kneading. Effortlessly prepare all your ingredients for delicious meals.",17,56
3000725,31,2000835,Spiralizer Vegetable Cutter,"Powerful and versatile immersion blender for effortless blending, pureeing, and emulsifying directly in your pot or bowl. Perfect for soups, sauces, and baby food.",49,29
3000795,31,2000165,Fizz & Sparkle Soda Maker,"Cutlery set with razor-sharp, stainless steel blades for effortless slicing and dicing.  Elegant design complements any kitchen.",50,47
3000111,27,2000835,Snap+ Wireless Charger Stand,Compact and portable instant camera for capturing memories on the go. Easy to use and perfect for capturing life's spontaneous moments.,44,66
3000955,24,2000652,Drone Xplorer,Immerse yourself in your music with these noise-cancelling earbuds. Crystal-clear sound and long-lasting battery life.,88,24
3000244,23,2000150,Beam Mini Projector,Capture life's moments in an instant with this point-and-shoot digital camera. Easy to use and perfect for capturing memories on the go.,33,21
3000782,22,2000791,Pulse Max Smartwatch,Charge your phone in style with this convenient wireless charging stand. Simply place your phone down to power up with a sleek and modern design.,95,73
3000043,35,2000652,Bloom XL Herb Garden Kit,"Grow fresh herbs all year round with this easy-to-use kit. Includes seeds, soil, and a stylish planter.",82,85
3000952,33,2000897,Smart Grill with App Control,Grill like a pro with this innovative smart grill. Control temperature and monitor cooking progress right from your phone for perfectly cooked food every time.,67,93
3000031,29,2000897,AirVue Air Purifier,"High-definition projector for an incredible home theater experience. Enjoy movies, games, and presentations in stunning clarity.",10,11
3000470,29,2000287,Click Instant Camera,Experience complete immersion with these powerful noise-canceling headphones. Premium sound quality and long battery life for uninterrupted audio bliss.,99,7
3000272,32,2000046,Bloom Sky Vertical Garden Kit,"Achieve restaurant-quality results at home with this sous vide precision cooker. Perfect for cooking meat, fish, and vegetables to a perfect temperature.",48,41
3000820,33,2000161,Stack & Store Lunch Box Set,Grill like a pro with this innovative smart grill. Control temperature and monitor cooking progress right from your phone for perfectly cooked food every time.,21,15
3000783,15,2000897,Stardust Tee,Classic denim jacket with a relaxed fit and soft touch. Layer over any outfit for timeless style.,20,81
3000183,29,2000046,Beam Projector,"Stylish and sleek fitness tracker that monitors steps, heart rate, and sleep. Stay motivated on your fitness journey.",7,34
3000796,27,2000205,Snap+ Wireless Charger Pad (Dual),Explore the world from above with this easy-to-fly drone. Capture stunning aerial photos and videos.,61,45
3000707,11,2000086,Daydream Dress,Breathable and moisture-wicking tank top for your toughest workouts. Rise from any challenge in style.,8,86
3000335,14,2000137,Sunset Joggers,High-performance leggings with built-in phone pocket and sweat-wicking technology. Stay comfortable and connected during your workout.,10,71
3000238,37,2000594,Bloom XL Herb Garden Kit,Leak-proof and insulated lunch box set with multiple compartments. Keeps food fresh and organized for work or school lunches.,72,21
3000647,27,2000379,Vue 360° Security Camera (Indoor),"Blast your tunes louder and clearer with this powerful portable Bluetooth speaker. Perfect for parties, outdoor adventures, or anywhere you need big sound.",3,68
3000261,20,2000063,Amplify Max Noise-Canceling Headphones,"Capture and print photos instantly with this easy-to-use digital camera. Fun for parties, events, or everyday memories.",10,66
3000073,11,2000790,Active Tank Top (Mesh Back),"Pamper your feet with these ultra-soft, cushioned socks. Available in a variety of fun colors and patterns.",2,39
3000396,29,2000952,VR Odyssey Headset Pro,Explore the world from above with this easy-to-fly drone. Capture stunning aerial photos and videos.,92,33
3000401,21,2000120,Groove Portable Speaker,"Blast your tunes worry-free with this waterproof and dustproof portable speaker. Perfect for pool parties, beach adventures, or any outdoor activity.",42,90
3000107,27,2000192,Pulse+ Smartwatch,Charge two devices wirelessly at once with this convenient charging pad. Perfect for keeping your phone and other Qi-enabled devices powered up.,23,70
3000822,11,2000046,Wanderlust Backpack,"Effortless one-piece outfit with multiple pockets for ultimate functionality. Perfect for work, errands, or travel.",55,89
3000832,33,2000154,Sous Vide Precision Cooker,The ultimate kitchen companion for spiralizing enthusiasts.  Professional-grade blades handle even the toughest vegetables with ease.,24,48
3000394,21,2000625,Groove Max Portable Speaker,"Advanced smartwatch with built-in GPS, health monitoring, contactless payment, and advanced fitness tracking. Stay connected, on track, and informed with a sleek and sophisticated design.",2,15
3000686,20,2000205,Pulse Max Smartwatch,"High-definition projector for an incredible home theater experience. Enjoy movies, games, and presentations in stunning clarity.",57,31
3000800,21,2000625,Click+ Instant Camera,Blast your tunes anywhere with this waterproof and portable Bluetooth speaker. Big sound in a small package.,22,32
3000705,34,2000897,Smart Kettle with Temperature Control,"Add julienne functionality to your existing spiralizer. Create julienne vegetables for stir-fries, salads, and more.",41,30
3000771,23,2000833,Snap Wireless Charger (Car),"Capture and print photos instantly with this easy-to-use digital camera. Fun for parties, events, or everyday memories.",23,56
3000375,29,2000192,Pulse Fitness Tracker,"Keep an eye on your property with this weatherproof 360° security camera. Live stream footage, receive alerts, and deter potential intruders.",60,33
3000597,35,2000057,Precision Hand Blender,Grow fresh herbs vertically with this innovative wall-mounted herb garden kit. Maximize space and enjoy fresh flavors all year round.,9,20
3000586,38,2000968,Precision Knife Sharpener,"Powerful food processor with multiple attachments for chopping, slicing, shredding, and kneading. Effortlessly prepare all your ingredients for delicious meals.",18,12
3000376,13,2000845,Utility Jumpsuit,Durable and waterproof hiking boots for any terrain.  Ankle support and aggressive tread keep you comfortable and confident on the trail.,36,48
3000745,39,2000079,Bloom Wall Herb Garden Kit,"Powerful and versatile hand blender for effortless blending, pureeing, and whipping. Perfect for soups, smoothies, dips, and more.",83,29
3000540,33,2000835,Spiralizer Vegetable Cutter,"Powerful blender that pulverizes ingredients for smoothies, soups, and more. Perfect for creating healthy and delicious meals.",57,40
3000560,37,2000520,Spiral Pro Max Vegetable Spiralizer,"Create healthy and fun veggie noodles with this easy-to-use spiralizer. Perfect for zucchini noodles, sweet potato fries, and more.",63,18
3000276,27,2000897,Groove Max Portable Speaker,Capture life's moments in an instant with this point-and-shoot digital camera. Easy to use and perfect for capturing memories on the go.,7,94
3000704,21,2000544,VR Odyssey Headset Pro,"Stylish and sleek fitness tracker that monitors steps, heart rate, and sleep. Stay motivated on your fitness journey.",39,43
3000061,15,2000871,Sunrise Hoodie,Ultra-soft fleece hoodie with vibrant sunrise graphic. Perfect for cozy mornings.,9,43
3000505,37,2000625,Bloom Sky Vertical Garden Kit,Craft your own sparkling water at home with this fun and easy-to-use soda maker. Add a splash of flavor for a refreshing beverage.,85,87
3000171,15,2000952,Traverse Rain Jacket,High-performance leggings with built-in phone pocket and sweat-wicking technology. Stay comfortable and connected during your workout.,24,77
3000418,12,2000659,Phoenix Tank Top,Comfy and stylish leggings with a whimsical floral print. Perfect for everyday wear or lounging at home.,60,32
3000022,13,2000057,Daydream Sleep Shorts,Versatile shorts that convert to pants with a zip-on leg. Perfect for travel with multiple outfit options in one.,25,25
3000509,21,2000716,Beam Pro Projector,Mount your phone securely and charge it wirelessly with this convenient car charger. Enjoy hands-free navigation and music streaming on the go.,2,65
3000362,21,2000791,Vue 360° Security Camera (Indoor),Explore the world from above with this easy-to-fly drone. Capture stunning aerial photos and videos.,74,80
3000799,33,2000379,Bloom Herb Garden Kit,"Grow a lush indoor vertical garden with this innovative kit. Maximize space and enjoy fresh herbs, vegetables, or flowers year-round.",85,83
3000701,20,2000398,Snap+ Wireless Charger Pad (Dual),"Stylish and sleek fitness tracker that monitors steps, heart rate, and sleep. Stay motivated on your fitness journey.",83,62
3000166,21,2000154,Amplify Noise-Canceling Earbuds,Capture life's moments in an instant with this point-and-shoot digital camera. Easy to use and perfect for capturing memories on the go.,90,68
3000083,21,2000791,Pulse+ Smartwatch,Explore the world from above with this easy-to-fly drone. Capture stunning aerial photos and videos.,31,84
3000185,30,2000280,Bloom Sky Vertical Garden Kit,"Boil water to the perfect temperature with this smart kettle.  Control temperature from your phone for precise brewing of tea, coffee, or baby formula.",100,87
3000538,36,2000002,Stack & Store Food Containers,Advanced sous vide cooker with Wi-Fi connectivity and app control. Monitor cooking progress remotely and achieve perfectly cooked food every time.,99,40
3000186,21,2000763,Click+ Instant Camera (Mini),Charge your phone wirelessly with this sleek and convenient charging pad.  Simply place your phone down and power up.,49,65
3000969,39,2000589,Sous Vide Precision Cooker,Start your day right with this programmable coffee maker. Brews delicious coffee with ease and keeps it hot for hours.,28,49
3000446,23,2000455,Pulse Max Smartwatch,"Capture breathtaking aerial footage and explore further with this advanced drone. Featuring longer range, obstacle avoidance, and professional-grade camera capabilities.",38,7
3000696,11,2000659,Daydream Sleep Shorts,Comfy and stylish leggings with a whimsical floral print. Perfect for everyday wear or lounging at home.,26,88
3000679,15,2000897,Traverse Rain Jacket,Ultra-lightweight and water-resistant windbreaker that folds into a compact pouch for easy carrying. Be prepared for unexpected showers on the go.,29,15
3000573,34,2000398,Sous Vide Precision Cooker,Start your day right with this programmable coffee maker. Brews delicious coffee with ease and keeps it hot for hours.,8,91
3000930,29,2000154,Beam Mini Projector,Capture life's moments in an instant with this point-and-shoot digital camera. Easy to use and perfect for capturing memories on the go.,77,90
3000524,22,2000153,Snap Wireless Charger,"Capture and print photos instantly with this easy-to-use digital camera. Fun for parties, events, or everyday memories.",76,29
3000363,15,2000326,Traverse Hiking Boots,Ultra-lightweight and water-resistant windbreaker that folds into a compact pouch for easy carrying. Be prepared for unexpected showers on the go.,95,22
3000512,33,2000398,Stack & Store Food Containers,"Create healthy and fun veggie noodles with this easy-to-use spiralizer. Perfect for zucchini noodles, sweet potato fries, and more.",96,77
3000221,30,2000137,Sous Vide Vacuum Sealer,"Advanced spiralizer with interchangeable blades for endless possibilities. Create veggie noodles, ribbons, and more.",22,68
3000315,36,2000341,Bloom Wall Herb Garden Kit,Advanced sous vide cooker with Wi-Fi connectivity and voice control. Monitor cooking progress with ease and achieve perfectly cooked meals using voice commands.,85,25
3000750,21,2000341,Pulse Fitness Tracker,Blast your tunes anywhere with this waterproof and portable Bluetooth speaker. Big sound in a small package.,77,43
3000532,31,2000763,Spiral Pro Vegetable Spiralizer,"Grow fresh herbs all year round with this easy-to-use kit. Includes seeds, soil, and a stylish planter.",83,22
3000960,15,2000897,Sunrise Hoodie,Waterproof and breathable rain jacket for all-weather adventures. Packs down small for easy carrying and keeps you dry in any storm.,34,27
3000045,25,2000063,Amplify Max Noise-Canceling Headphones,"Stylish and sleek fitness tracker that monitors steps, heart rate, and sleep. Stay motivated on your fitness journey.",68,62
3000862,31,2000002,Bloom Sky Vertical Garden Kit,Leak-proof and insulated lunch box set with multiple compartments. Keeps food fresh and organized for work or school lunches.,99,89
3000113,23,2000123,Vue 360° Security Camera (Indoor),"Capture breathtaking aerial footage and explore further with this advanced drone. Featuring longer range, obstacle avoidance, and professional-grade camera capabilities.",92,66
3000265,36,2000188,Precision Hand Blender,Enjoy healthier fried food with this smart air fryer.  Control settings and access recipe inspiration from your phone for effortless cooking.,63,58
3000354,36,2000845,Bloom Wall Herb Garden Kit,"Create healthy and fun veggie noodles with this easy-to-use spiralizer. Perfect for zucchini noodles, sweet potato fries, and more.",67,21
3000093,13,2000791,Traverse Hiking Boots,Lightweight and water-resistant windbreaker for all your adventures. Packs down small for easy carrying.,11,15
3000486,36,2000280,Sous Vide Vacuum Sealer,"Preserve the freshness and flavor of your food with this powerful vacuum sealer. Perfect for sous vide cooking, meal prep, and long-term food storage.",31,12
3000944,35,2000137,Stack & Store Bakeware Set,"Add julienne functionality to your existing spiralizer. Create julienne vegetables for stir-fries, salads, and more.",41,21
3000857,32,2000150,Fizz & Sparkle Soda Maker,Advanced sous vide cooker with Wi-Fi connectivity and voice control. Monitor cooking progress with ease and achieve perfectly cooked meals using voice commands.,60,47
3000758,27,2000897,Snap+ Wireless Charger Pad (Dual),Monitor the inside of your home with this discreet 360° security camera. Live stream footage and receive alerts for peace of mind.,71,39
3000617,28,2000192,Snap Wireless Charger (Car),Mount your phone securely and charge it wirelessly with this convenient car charger. Enjoy hands-free navigation and music streaming on the go.,59,54
3000382,25,2000832,Click Instant Camera,"Ultra-high definition projector for a truly cinematic experience. Enjoy stunning visuals for movies, games, or presentations.",59,87
3000813,11,2000123,Cargo Convertible Pants (Shorts),Cozy and supportive slippers with a fun and playful design. Keep your feet warm and comfortable at home.,58,26
3000742,39,2000835,Spiralizer Vegetable Cutter,"Achieve restaurant-quality results at home with this sous vide precision cooker. Perfect for cooking meat, fish, and vegetables to a perfect temperature.",72,63
3000110,36,2000763,Chop & Dice Pro Food Processor,"Achieve restaurant-quality results at home with this sous vide precision cooker. Perfect for cooking meat, fish, and vegetables to a perfect temperature.",34,92
3000636,15,2000791,Zen Sweatpants,Ultra-soft fleece hoodie with vibrant sunrise graphic. Perfect for cozy mornings.,82,85
3000139,21,2000123,Vue 360° Security Camera (Indoor),Charge your phone in style with this convenient wireless charging stand. Simply place your phone down to power up with a sleek and modern design.,41,12
3000513,34,2000188,Precision Hand Blender,"Powerful blender that pulverizes ingredients for smoothies, soups, and more. Perfect for creating healthy and delicious meals.",60,32
3000790,21,2000002,Beam Projector,Charge your phone wirelessly with this sleek and convenient charging pad.  Simply place your phone down and power up.,82,56
3000847,15,2000835,Daydream Leggings,Breathable and moisture-wicking tank top with a mesh back for maximum ventilation. Stay cool and comfortable during your toughest workouts.,11,30
3000914,30,2000057,Spiral Pro Max Vegetable Spiralizer,Advanced sous vide cooker with Wi-Fi connectivity and voice control. Monitor cooking progress with ease and achieve perfectly cooked meals using voice commands.,22,64
